Recipient_ID;Recipient_ID;Shipment_ID;Loading_Date;Weight;Freight_Cost;Sender_Street;Sender_Postal_Code;Sender_City;Recipient_Street;Recipient_Postal_Code;Recipient_City;Recipient_House_No;Calendar_Week;Recipient_Longitude;Recipient_Latitude;Sender_Longitude;Sender_Latitude;Real_Distance;Duration;Euc_Distance;Weekday
1397;1397;3922;2020-02-13;5093.34;130.53;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;6;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;3
1223;1223;3924;2020-02-13;2745.6;114.65;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;6;7.955595;52.974956;9.3372;53.124339;122114.0;5101.2;93.829499511425;3
1297;1297;3928;2020-02-14;6891.43;121.04;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;6;8.822854;53.044442;9.3372;53.124339;42971.0;2092.6;35.48226887442577;4
1264;1264;3929;2020-02-14;727.148;84.44;Trinidadstraße 44;27356;Rotenburg (Wümme);DIESELSTRASSE ;26871;PAPENBURG;1 ;6;7.395304;53.09336;9.3372;53.124339;168899.9;7172.3;129.66342281065963;4
1281;1281;3932;2020-02-14;7196.0;161.86;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;6;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;4
1334;1334;3942;2020-02-14;2734.0;114.65;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;6;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;4
1080;1080;3946;2020-02-14;89.5;57.17;Trinidadstraße 44;27356;Rotenburg (Wümme);VON LIEBIG STRASSE ;49699;LINDERN (OLDENBURG);3 ;6;7.781386;52.835475;9.3372;53.124339;126622.7;5408.7;108.99914648000839;4
1328;1328;3950;2020-02-14;1724.0;103.4;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;6;7.750594;53.376891;9.3372;53.124339;137485.2;6001.2;109.22566965008349;4
1326;1326;3957;2020-02-14;272.0;44.85;Trinidadstraße 44;27356;Rotenburg (Wümme);MOORSTRASSE ;27299;LANGWEDEL;21 ;6;9.185402;52.981885;9.3372;53.124339;46852.4;2136.1;18.810775482701473;4
1397;1397;3958;2020-02-14;347.276;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;6;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;4
1331;1331;3965;2020-02-14;1590.28;95.93;Trinidadstraße 44;27356;Rotenburg (Wümme);KOPPELWEG ;49681;GARREL;10 ;6;8.03512;52.930792;9.3372;53.124339;112559.1;4598.4;89.69678023951909;4
1223;1223;3966;2020-02-14;308.433;67.88;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;6;7.955595;52.974956;9.3372;53.124339;122114.0;5101.2;93.829499511425;4
1329;1329;3969;2020-02-14;2046.41;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;6;7.755837;53.265312;9.3372;53.124339;129192.9;5172.1;106.50249510475021;4
997;997;3972;2020-02-14;3298.61;120.68;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER BRÜCKE ;26180;RASTEDE;45 ;6;8.174763;53.242718;9.3372;53.124339;101464.0;4215.1;78.56749418147875;4
1263;1263;3984;2020-02-14;7797.0;161.86;Trinidadstraße 44;27356;Rotenburg (Wümme);HEUWEG ;26389;WILHELMSHAVEN;19 ;6;8.06525;53.525961;9.3372;53.124339;139874.8;5502.1;95.55121621562104;4
1106;1106;3986;2020-02-14;3139.75;125.56;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;6;7.786704;53.21815;9.3372;53.124339;127253.4;5580.7;103.86848268102955;4
1200;1200;3987;2020-02-14;326.567;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;8 ;6;7.789361;53.179567;9.3372;53.124339;130687.5;5785.2;103.39522980374788;4
1149;1149;3989;2020-02-14;1925.0;109.17;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;18 ;6;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;4
1308;1308;3990;2020-02-14;118.953;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;6;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;4
1308;1308;3991;2020-02-14;301.293;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;6;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;4
1273;1273;3999;2020-02-14;4763.0;94.47;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;6;9.297964;53.27437;9.3372;53.124339;25604.2;1512.5;16.88618029764552;4
1307;1307;4002;2020-02-14;503.5;75.76;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;6;7.690675;53.102345;9.3372;53.124339;129965.9;6154.2;109.91891519112322;4
1137;1137;4007;2020-02-14;44.5;46.5;Trinidadstraße 44;27356;Rotenburg (Wümme);NORMANNENSTRASSE ;26723;EMDEN;10 ;6;7.192901;53.369056;9.3372;53.124339;175617.0;7034.3;145.238672376875;4
1337;1337;4008;2020-02-14;2651.59;123.91;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;6;7.466793;53.312456;9.3372;53.124339;152880.4;5954.7;126.27219472318184;4
1287;1287;4009;2020-02-14;295.2;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER;7 ;6;7.510257;53.239739;9.3372;53.124339;147882.2;5931.4;122.4118564251037;4
1269;1269;4010;2020-02-14;2813.5;123.91;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;6;7.185647;53.367524;9.3372;53.124339;178697.5;7013.3;145.68355964536354;4
1191;1191;4016;2020-02-14;208.005;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);FREESENSTRASSE ;27327;MARTFELD;11 ;6;9.047465;52.882568;9.3372;53.124339;56584.0;3223.5;33.145057276188105;4
1288;1288;4019;2020-02-14;784.0;61.5;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;6;8.752235;53.233625;9.3372;53.124339;64287.4;3027.0;40.832764371325084;4
1293;1293;4020;2020-02-14;895.301;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;6;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;4
1274;1274;4022;2020-02-14;562.294;72.82;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;6;8.269872;52.680462;9.3372;53.124339;114158.0;4530.6;86.95039245085735;4
1284;1284;4028;2020-02-14;10430.55;225.48;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;6;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;4
1284;1284;4029;2020-02-14;1002.13;87.67;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;6;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;4
1310;1310;4036;2020-02-17;912.0;64.06;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27809;LEMWERDER;9 ;7;8.614094;53.166113;9.3372;53.124339;63502.0;3297.4;48.44949072919388;0
1137;1137;4043;2020-02-17;1319.5361109064645;98.63;Trinidadstraße 44;27356;Rotenburg (Wümme);NORMANNENSTRASSE ;26723;EMDEN;10 ;7;7.192901;53.369056;9.3372;53.124339;175617.0;7034.3;145.238672376875;0
1337;1337;4045;2020-02-17;3187.14;130.43;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;7;7.466793;53.312456;9.3372;53.124339;152880.4;5954.7;126.27219472318184;0
1287;1287;4046;2020-02-17;768.0;81.28;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER;7 ;7;7.510257;53.239739;9.3372;53.124339;147882.2;5931.4;122.4118564251037;0
1389;1389;4047;2020-02-17;2360.78;117.71;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;2 ;7;7.172945;53.355035;9.3372;53.124339;178752.7;6965.7;146.28483212705854;0
1269;1269;4048;2020-02-17;423.906;75.98;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;7;7.185647;53.367524;9.3372;53.124339;178697.5;7013.3;145.68355964536354;0
1317;1317;4050;2020-02-17;9709.57;135.88;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;7;8.732214;53.137461;9.3372;53.124339;55521.2;2673.2;40.38837522950575;0
1326;1326;4063;2020-02-17;3563.9;86.48;Trinidadstraße 44;27356;Rotenburg (Wümme);MOORSTRASSE ;27299;LANGWEDEL;21 ;7;9.185402;52.981885;9.3372;53.124339;46852.4;2136.1;18.810775482701473;0
1328;1328;4067;2020-02-17;2320.0;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;7;7.750594;53.376891;9.3372;53.124339;137485.2;6001.2;109.22566965008349;0
1329;1329;4070;2020-02-17;1186.25;89.68;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;7;7.755837;53.265312;9.3372;53.124339;129192.9;5172.1;106.50249510475021;0
1331;1331;4073;2020-02-17;176.6;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);KOPPELWEG ;49681;GARREL;10 ;7;8.03512;52.930792;9.3372;53.124339;112559.1;4598.4;89.69678023951909;0
1223;1223;4074;2020-02-17;217.16;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;7;7.955595;52.974956;9.3372;53.124339;122114.0;5101.2;93.829499511425;0
1307;1307;4085;2020-02-17;1335.71;94.94;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;7;7.690675;53.102345;9.3372;53.124339;129965.9;6154.2;109.91891519112322;0
1149;1149;4086;2020-02-17;383.0;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;18 ;7;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;0
1308;1308;4088;2020-02-17;290.0;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;7;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;0
706;706;4089;2020-02-17;310.013;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;7;7.813597;53.134596;9.3372;53.124339;123151.6;5595.3;101.65627700729945;0
1116;1116;4094;2020-02-17;75.0;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;7;8.896503;53.051524;9.3372;53.124339;38961.5;1917.2;30.524211132344842;0
1222;1222;4099;2020-02-17;282.125;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);EDISONSTRASSE ;28357;BREMEN;21 ;7;8.891634;53.111667;9.3372;53.124339;43696.1;2182.8;29.7685363427645;0
1226;1226;4103;2020-02-17;499.612;73.15;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEISIGWEG ;49624;LÖNINGEN;2 ;7;7.792475;52.728865;9.3372;53.124339;130267.8;5466.1;112.49471057258445;0
1334;1334;4104;2020-02-17;6939.9;153.76;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;7;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;0
1080;1080;4105;2020-02-17;1249.95;92.29;Trinidadstraße 44;27356;Rotenburg (Wümme);VON LIEBIG STRASSE ;49699;LINDERN (OLDENBURG);3 ;7;7.781386;52.835475;9.3372;53.124339;126622.7;5408.7;108.99914648000839;0
1273;1273;4120;2020-02-17;5523.5;99.45;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;7;9.297964;53.27437;9.3372;53.124339;25604.2;1512.5;16.88618029764552;0
1304;1304;4125;2020-02-17;623.75;59.37;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;27321;THEDINGHAUSEN;56 ;7;9.018173;52.961928;9.3372;53.124339;45410.0;2368.4;27.946412663630568;0
1288;1288;4127;2020-02-17;185.0;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;7;8.752235;53.233625;9.3372;53.124339;64287.4;3027.0;40.832764371325084;0
1233;1233;4129;2020-02-17;111.5;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;7;8.807092;53.094486;9.3372;53.124339;48542.8;2377.8;35.53954965594383;0
1293;1293;4133;2020-02-17;2194.56;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;7;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;0
1292;1292;4137;2020-02-17;1297.13;79.26;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;7;8.595662;53.492096;9.3372;53.124339;94712.2;3893.3;64.0271179598725;0
1318;1318;4146;2020-02-17;462.834;62.83;Trinidadstraße 44;27356;Rotenburg (Wümme);HÜLSMEYER STRASSE ;49406;EYDELSTEDT;56 ;7;8.525849;52.702806;9.3372;53.124339;91273.1;4674.3;71.80966047437968;0
1245;1245;4148;2020-02-17;356.144;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;13 ;7;8.742445;52.858623;9.3372;53.124339;65748.7;3249.9;49.57468338389478;0
1297;1297;4158;2020-02-17;649.837;59.37;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;7;8.822854;53.044442;9.3372;53.124339;42971.0;2092.6;35.48226887442577;0
1299;1299;4164;2020-02-17;623.801;59.37;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;7;8.753592;53.027607;9.3372;53.124339;48059.9;2308.2;40.44209439664968;0
1235;1235;4165;2020-02-17;4983.05;124.01;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;53 ;7;8.59354;53.068444;9.3372;53.124339;64051.1;3074.1;50.040955497470684;0
1397;1397;4166;2020-02-17;335.906;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;7;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;0
1250;1250;4172;2020-02-17;1405.76;93.27;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHWICHTELER STRASSE ;49377;VECHTA;36 ;7;8.24554;52.780323;9.3372;53.124339;96305.9;3925.5;82.53215619444538;0
1281;1281;4174;2020-02-17;359.0;67.88;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;7;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;0
1285;1285;4190;2020-02-17;456.227;73.15;Trinidadstraße 44;27356;Rotenburg (Wümme);BUNNER STRASSE ;49632;ESSEN;4;7;7.930864;52.694711;9.3372;53.124339;121256.6;5009.5;105.7145935134644;0
1284;1284;4192;2020-02-17;15547.34;225.48;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;7;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;0
1042;1042;4193;2020-02-17;1109.02;77.03;Trinidadstraße 44;27356;Rotenburg (Wümme);ELLY BEINHORN STRASSE ;27777;GANDERKESEE;6 ;7;8.522141;53.034216;9.3372;53.124339;66000.3;3043.9;55.35692139921839;0
1236;1236;4197;2020-02-17;135.911;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;67 ;7;8.59354;53.068444;9.3372;53.124339;64051.1;3074.1;50.040955497470684;0
1173;1173;4199;2020-02-18;56.0;31.97;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;7;9.211197;53.103328;9.3372;53.124339;13317.1;1064.4;8.728226331154465;1
1173;1173;4200;2020-02-18;6650.0;104.68;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;7;9.211197;53.103328;9.3372;53.124339;13317.1;1064.4;8.728226331154465;1
1284;1284;4204;2020-02-18;14430.88;225.48;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;7;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;1
1284;1284;4205;2020-02-18;1728.38;103.4;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;7;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;1
1110;1110;4206;2020-02-18;476.961;62.83;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOF ;49424;GOLDENSTEDT;10 ;7;8.394492;52.8003;9.3372;53.124339;85932.4;3934.0;72.69667999479175;1
1318;1318;4209;2020-02-18;150.796;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);HÜLSMEYER STRASSE ;49406;EYDELSTEDT;56 ;7;8.525849;52.702806;9.3372;53.124339;91273.1;4674.3;71.80966047437968;1
1245;1245;4211;2020-02-18;1319.5361109064645;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;13 ;7;8.742445;52.858623;9.3372;53.124339;65748.7;3249.9;49.57468338389478;1
1223;1223;4219;2020-02-18;3280.94;120.68;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;7;7.955595;52.974956;9.3372;53.124339;122114.0;5101.2;93.829499511425;1
1116;1116;4244;2020-02-18;107.0;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;7;8.896503;53.051524;9.3372;53.124339;38961.5;1917.2;30.524211132344842;1
1019;1019;4247;2020-02-18;232.095;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;7;8.882977;53.051838;9.3372;53.124339;38837.4;1884.9;31.38697050598945;1
1273;1273;4253;2020-02-18;2304.0;74.15;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;7;9.297964;53.27437;9.3372;53.124339;25604.2;1512.5;16.88618029764552;1
1149;1149;4262;2020-02-18;2267.0;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;18 ;7;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;1
1308;1308;4263;2020-02-18;1319.5361109064645;94.94;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;7;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;1
1255;1255;4266;2020-02-18;77.472;54.95;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;7;8.033938;53.124816;9.3372;53.124339;101449.3;4571.5;86.95978877717648;1
1226;1226;4268;2020-02-18;1439.72;97.04;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEISIGWEG ;49624;LÖNINGEN;2 ;7;7.792475;52.728865;9.3372;53.124339;130267.8;5466.1;112.49471057258445;1
1334;1334;4269;2020-02-18;992.295;81.38;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;7;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;1
1304;1304;4274;2020-02-18;884.0;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;27321;THEDINGHAUSEN;56 ;7;9.018173;52.961928;9.3372;53.124339;45410.0;2368.4;27.946412663630568;1
1106;1106;4279;2020-02-18;1803.54;106.25;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;7;7.786704;53.21815;9.3372;53.124339;127253.4;5580.7;103.86848268102955;1
1200;1200;4280;2020-02-18;186.0;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;8 ;7;7.789361;53.179567;9.3372;53.124339;130687.5;5785.2;103.39522980374788;1
1329;1329;4282;2020-02-18;651.502;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;7;7.755837;53.265312;9.3372;53.124339;129192.9;5172.1;106.50249510475021;1
1292;1292;4290;2020-02-18;459.125;62.83;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;7;8.595662;53.492096;9.3372;53.124339;94712.2;3893.3;64.0271179598725;1
1274;1274;4294;2020-02-18;1183.93;86.2;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;7;8.269872;52.680462;9.3372;53.124339;114158.0;4530.6;86.95039245085735;1
1281;1281;4297;2020-02-18;3131.0;120.68;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;7;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;1
1281;1281;4298;2020-02-18;89.5;54.95;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;7;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;1
1137;1137;4303;2020-02-18;318.984;73.36;Trinidadstraße 44;27356;Rotenburg (Wümme);NORMANNENSTRASSE ;26723;EMDEN;10 ;7;7.192901;53.369056;9.3372;53.124339;175617.0;7034.3;145.238672376875;1
1337;1337;4304;2020-02-18;583.179;78.71;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;7;7.466793;53.312456;9.3372;53.124339;152880.4;5954.7;126.27219472318184;1
1287;1287;4307;2020-02-18;74.269;48.85;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER;7 ;7;7.510257;53.239739;9.3372;53.124339;147882.2;5931.4;122.4118564251037;1
1389;1389;4308;2020-02-18;1875.87;110.38;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;2 ;7;7.172945;53.355035;9.3372;53.124339;178752.7;6965.7;146.28483212705854;1
1269;1269;4309;2020-02-18;530.0;78.71;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;7;7.185647;53.367524;9.3372;53.124339;178697.5;7013.3;145.68355964536354;1
1297;1297;4312;2020-02-18;5376.75;114.99;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;7;8.822854;53.044442;9.3372;53.124339;42971.0;2092.6;35.48226887442577;1
1266;1266;4315;2020-02-18;44.0;46.5;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTKANAL LINKS ;26871;PAPENBURG;72 ;7;7.404576;53.076239;9.3372;53.124339;164262.5;7315.4;129.1352799800504;1
1310;1310;4325;2020-02-18;1636.5;76.12;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27809;LEMWERDER;9 ;7;8.614094;53.166113;9.3372;53.124339;63502.0;3297.4;48.44949072919388;1
1281;1281;4330;2020-02-18;12260.0;203.79;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;7;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;1
1397;1397;4332;2020-02-18;2832.2;102.45;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;7;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;1
1019;1019;4336;2020-02-19;1148.0;67.86;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;7;8.882977;53.051838;9.3372;53.124339;38837.4;1884.9;31.38697050598945;2
1235;1235;4337;2020-02-19;5486.0;130.53;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;53 ;7;8.59354;53.068444;9.3372;53.124339;64051.1;3074.1;50.040955497470684;2
1264;1264;4338;2020-02-19;172.715;69.11;Trinidadstraße 44;27356;Rotenburg (Wümme);DIESELSTRASSE ;26871;PAPENBURG;1 ;7;7.395304;53.09336;9.3372;53.124339;168899.9;7172.3;129.66342281065963;2
1274;1274;4341;2020-02-19;563.142;72.82;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;7;8.269872;52.680462;9.3372;53.124339;114158.0;4530.6;86.95039245085735;2
1250;1250;4342;2020-02-19;3503.23;127.03;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHWICHTELER STRASSE ;49377;VECHTA;36 ;7;8.24554;52.780323;9.3372;53.124339;96305.9;3925.5;82.53215619444538;2
1281;1281;4343;2020-02-19;10569.0;203.79;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;7;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;2
1397;1397;4344;2020-02-19;1468.03;83.34;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;7;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;2
1223;1223;4346;2020-02-19;145.0;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;7;7.955595;52.974956;9.3372;53.124339;122114.0;5101.2;93.829499511425;2
1255;1255;4347;2020-02-19;294.967;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;7;8.033938;53.124816;9.3372;53.124339;101449.3;4571.5;86.95978877717648;2
