ID_Empfänger;ID_Sendung;Beladedatum;Gewicht;Frachtkosten;Straße_Absender;PLZ_Absender;Stadt_Absender;Straße_Empfänger;PLZ_Empfänger;Stadt_Empfänger;Haus_Empfänger;Kalenderwoche
1147;6355;2020-03-10;3925.0;127.03;Trinidadstraße 44;27356;Rotenburg (Wümme);WILLERFANG ;26655;WESTERSTEDE;2 ;10
1052;6356;2020-03-10;5490.0;151.97;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;4A ;10
1148;6357;2020-03-10;1964.43;109.17;Trinidadstraße 44;27356;Rotenburg (Wümme);TIEGELSTRASSE ;26689;AUGUSTFEHN;7 ;10
706;6358;2020-03-10;40.499;44.76;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;10
1329;6359;2020-03-10;37.699;44.76;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;10
1106;6360;2020-03-10;11177.81;225.48;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;10
668;6361;2020-03-10;1345.34;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);RICHTSTRASSE ;27753;DELMENHORST;5;10
1254;6362;2020-03-10;1009.0;66.34;Trinidadstraße 44;27356;Rotenburg (Wümme);HASBERGER STRASSE ;27751;DELMENHORST;196 ;10
1257;6363;2020-03-10;148.0;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);MACKENSTEDTER STRASSE ;27755;DELMENHORST;12 ;10
1236;6364;2020-03-10;134.823;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;67 ;10
1235;6365;2020-03-10;82.0;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;53 ;10
1104;6366;2020-03-10;118.125;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);BERNER STRASSE ;27751;DELMENHORST;9 ;10
1019;6367;2020-03-10;1087.0;66.34;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;10
1019;6368;2020-03-10;3217.4;95.0;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;10
113;6369;2020-03-10;22713.0;359.76;Trinidadstraße 44;27356;Rotenburg (Wümme);RIESESTRASSE ;44287;DORTMUND;12 ;10
1202;6370;2020-03-11;1319.5361109064645;46.5;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26789;LEER;16 ;10
1122;6371;2020-03-11;90.0;59.39;Trinidadstraße 44;27356;Rotenburg (Wümme);GRONINGER STRASSE ;26789;LEER (OSTFRIESLAND);10 ;10
108;6372;2020-03-11;16228.0;225.48;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER (OSTFRIESLAND);17 ;10
385;6373;2020-03-11;283.467;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26789;LEER (OSTFRIESLAND);2;10
775;6374;2020-03-11;1921.72;113.4;Trinidadstraße 44;27356;Rotenburg (Wümme);FENNENWEG ;26844;JEMGUM;4 ;10
1036;6375;2020-03-11;3555.4;132.16;Trinidadstraße 44;27356;Rotenburg (Wümme);GEWERBESTRASSE ;26845;NORTMOOR;13 ;10
1137;6376;2020-03-11;212.933;71.21;Trinidadstraße 44;27356;Rotenburg (Wümme);NORMANNENSTRASSE ;26723;EMDEN;10 ;10
1337;6377;2020-03-11;3389.95;130.43;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;10
1389;6378;2020-03-11;1612.31;104.51;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;2 ;10
1139;6379;2020-03-11;1267.0;95.86;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;3 ;10
1269;6380;2020-03-11;1022.86;91.08;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;10
1206;6381;2020-03-11;223.0;71.21;Trinidadstraße 44;27356;Rotenburg (Wümme);NIEDERSACHSENSTRASSE ;26723;EMDEN;1 ;10
1397;6382;2020-03-11;3843.55;113.52;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;10
1106;6383;2020-03-11;4020.0;139.12;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;10
1158;6384;2020-03-11;3342.08;120.68;Trinidadstraße 44;27356;Rotenburg (Wümme);FRIESENSTRASSE ;26655;WESTERSTEDE;19 ;10
207;6385;2020-03-11;1527.86;99.8;Trinidadstraße 44;27356;Rotenburg (Wümme);RAIFFEISENSTRASSE ;26897;BOCKHORST;3 ;10
1081;6386;2020-03-11;77.0;57.17;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;49757;WERLTE;80 ;10
1101;6387;2020-03-11;454.125;73.15;Trinidadstraße 44;27356;Rotenburg (Wümme);SÜDSTRASSE ;26897;ESTERWEGEN;4 ;10
1155;6388;2020-03-11;971.0;55.41;Trinidadstraße 44;27356;Rotenburg (Wümme);HAINKÄMPE ;28832;ACHIM;12 ;10
1130;6389;2020-03-11;1858.69;80.4;Trinidadstraße 44;27356;Rotenburg (Wümme);MEENHEIT ;28816;STUHR;53 ;10
580;6390;2020-03-11;3829.53;100.0;Trinidadstraße 44;27356;Rotenburg (Wümme);BORGWARDSTRASSE ;28279;BREMEN;14 ;10
1019;6391;2020-03-11;475.0;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;10
1088;6392;2020-03-11;187.0;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);IN DEN ELLERN ;28832;ACHIM;1B ;10
1288;6393;2020-03-11;4848.62;109.24;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;10
1273;6394;2020-03-11;4632.0;94.47;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;10
882;6395;2020-03-11;790.0;69.81;Trinidadstraße 44;27356;Rotenburg (Wümme);LUNEDEICH ;27572;BREMERHAVEN;156 ;10
882;6396;2020-03-11;498.76;62.83;Trinidadstraße 44;27356;Rotenburg (Wümme);LUNEDEICH ;27572;BREMERHAVEN;156 ;10
1340;6397;2020-03-11;331.47;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUR WESTPIER ;28755;BREMEN;40 ;10
670;6398;2020-03-11;170.825;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);ROTENHAHNER STRASSE ;26316;VAREL;4 ;10
311;6399;2020-03-11;397.5;67.88;Trinidadstraße 44;27356;Rotenburg (Wümme);PLANCKSTRASSE ;26389;WILHELMSHAVEN;10 ;10
1260;6400;2020-03-11;83.52;54.95;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER JUNKEREI ;26389;WILHELMSHAVEN;1;10
733;6401;2020-03-11;2610.6;114.65;Trinidadstraße 44;27356;Rotenburg (Wümme);EMIL HEEDER STRASSE ;26316;VAREL;8 ;10
954;6402;2020-03-11;1372.0;91.25;Trinidadstraße 44;27356;Rotenburg (Wümme);LANGEOOGSTRASSE ;26384;WILHELMSHAVEN;13 ;10
889;6403;2020-03-11;331.061;67.88;Trinidadstraße 44;27356;Rotenburg (Wümme);PLANCKSTRASSE ;26389;WILHELMSHAVEN;4 ;10
1262;6404;2020-03-11;180.4;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);HELLMUT BARTHEL STRASSE ;26316;VAREL;2 ;10
927;6405;2020-03-11;1319.5361109064645;43.02;Trinidadstraße 44;27356;Rotenburg (Wümme);ACHTERNSTRASSE ;26316;VAREL;1;10
1263;6406;2020-03-11;164.0;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);HEUWEG ;26389;WILHELMSHAVEN;19 ;10
1013;6407;2020-03-11;279.104;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);LIEBIGSTRASSE ;26389;WILHELMSHAVEN;8 ;10
1327;6408;2020-03-11;412.051;75.98;Trinidadstraße 44;27356;Rotenburg (Wümme);STELLMACHERSTRASSE ;26506;NORDEN;10 ;10
645;6409;2020-03-11;306.874;73.36;Trinidadstraße 44;27356;Rotenburg (Wümme);STELLMACHERSTRASSE ;26506;NORDEN;13 ;10
159;6410;2020-03-11;92.5;59.39;Trinidadstraße 44;27356;Rotenburg (Wümme);REITHAMMER WEG ;26529;OSTEEL;89 ;10
1060;6411;2020-03-11;309.2;73.36;Trinidadstraße 44;27356;Rotenburg (Wümme);JADESTRASSE ;26605;AURICH;3 ;10
1181;6412;2020-03-11;1152.14;89.68;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLDERSTRASSE ;26629;GROSSEFEHN;12;10
1183;6413;2020-03-11;3376.29;130.43;Trinidadstraße 44;27356;Rotenburg (Wümme);BORSIGSTRASSE ;26607;AURICH;3 ;10
867;6414;2020-03-11;20.0;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);WILHELMSHAVENER STRASSE ;28777;BREMEN;6 ;10
745;6415;2020-03-11;1116.0;77.03;Trinidadstraße 44;27356;Rotenburg (Wümme);KLEINER WESTRING ;27572;BREMERHAVEN;19 ;10
1289;6416;2020-03-11;1352.0;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;28790;SCHWANEWEDE;6;10
1292;6417;2020-03-11;128.0;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;10
1093;6418;2020-03-11;2164.0;97.33;Trinidadstraße 44;27356;Rotenburg (Wümme);BERNHARDTRING ;28777;BREMEN;3 ;10
1328;6419;2020-03-11;1643.0;100.6;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;10
1180;6420;2020-03-11;103.5;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);ASELER STRASSE ;26409;WITTMUND;12 ;10
1001;6421;2020-03-11;494.009;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);HINDENBURGSTRASSE ;49356;DIEPHOLZ;50 ;10
1243;6422;2020-03-11;3817.0;113.52;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM BAHNHOF ;27211;BASSUM;3 ;10
1318;6423;2020-03-11;1096.97;75.3;Trinidadstraße 44;27356;Rotenburg (Wümme);HÜLSMEYER STRASSE ;49406;EYDELSTEDT;56 ;10
1245;6424;2020-03-11;138.0;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;13 ;10
1341;6425;2020-03-11;4048.18;119.49;Trinidadstraße 44;27356;Rotenburg (Wümme);NIENBURGER STRASSE ;27232;SULINGEN;204 ;10
1320;6426;2020-03-11;249.0;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);HASSELER WEG ;27232;SULINGEN;21 ;10
1004;6427;2020-03-11;4285.6;133.72;Trinidadstraße 44;27356;Rotenburg (Wümme);SIEMENSSTRASSE ;49453;REHDEN;10 ;10
1248;6428;2020-03-11;100.0;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);BERLINER STRASSE ;27232;SULINGEN;73;10
961;6429;2020-03-11;378.2;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);JOHANNES GUTENBERG STRASSE ;49632;ESSEN;12 ;10
1035;6430;2020-03-11;1923.62;109.17;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHÖPFWERK ;49610;QUAKENBRÜCK;16 ;10
1284;6431;2020-03-11;5629.62;151.97;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;10
1284;6432;2020-03-11;1002.13;87.67;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;10
1272;6433;2020-03-11;5621.29;114.99;Trinidadstraße 44;27356;Rotenburg (Wümme);BINNENFELD ;27711;OSTERHOLZ-SCHARMBECK;9 ;10
109;6434;2020-03-11;26.0;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DER MUGGENBURG ;28217;BREMEN;3 ;10
1385;6435;2020-03-11;5250.0;114.99;Trinidadstraße 44;27356;Rotenburg (Wümme);PILLAUER STRASSE ;28217;BREMEN;14 ;10
1294;6436;2020-03-11;139.5;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEPPELINSTRASSE ;28844;WEYHE;7 ;10
1132;6437;2020-03-11;275.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);WULFHOOPER STRASSE ;28816;STUHR;1;10
557;6438;2020-03-11;1319.5361109064645;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTENWALL ;28195;BREMEN;6 ;10
1297;6439;2020-03-11;80.0;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;10
1136;6440;2020-03-11;1523.0;75.51;Trinidadstraße 44;27356;Rotenburg (Wümme);LEERKÄMPE ;28259;BREMEN;5 ;10
1211;6441;2020-03-11;1319.5361109064645;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);LEERKÄMPE ;28259;BREMEN;4 ;10
1213;6442;2020-03-11;779.489;61.5;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEPPELINSTRASSE ;28844;WEYHE;30 ;10
1299;6443;2020-03-11;23.0;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;10
1334;6444;2020-03-11;11259.87;203.79;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;10
912;6445;2020-03-11;43.37;46.5;Trinidadstraße 44;27356;Rotenburg (Wümme);VON STAUFFENBERG STRASSE ;49751;SÖGEL;15 ;10
110;6446;2020-03-11;735.938;78.12;Trinidadstraße 44;27356;Rotenburg (Wümme);VECHTAER STRASSE ;26197;GROSSENKNETEN;35 ;10
1080;6447;2020-03-11;152.896;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);VON LIEBIG STRASSE ;49699;LINDERN (OLDENBURG);3 ;10
425;6448;2020-03-11;195.0;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHNEIDERKRUGER STRASSE ;49429;VISBEK;12 ;10
669;6449;2020-03-11;36.48;43.02;Trinidadstraße 44;27356;Rotenburg (Wümme);VIRCHOWSTRASSE ;26160;BAD ZWISCHENAHN;5 ;10
111;6450;2020-03-11;232.0;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD STALLING STRASSE ;26135;OLDENBURG;48 ;10
1311;6451;2020-03-11;4017.61;119.49;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;47 ;10
1271;6452;2020-03-11;458.0;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHEHNBERGER WEG ;26203;WARDENBURG;4 ;10
1075;6453;2020-03-11;68.5;46.96;Trinidadstraße 44;27356;Rotenburg (Wümme);OLDENBURGER STRASSE ;26203;WARDENBURG;23 ;10
1255;6454;2020-03-11;236.0;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;10
1187;6455;2020-03-11;433.8;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTEN WASSERWERK ;49413;DINKLAGE;6 ;10
1277;6456;2020-03-11;980.0;81.38;Trinidadstraße 44;27356;Rotenburg (Wümme);FLADDERWEG ;49393;LOHNE;15 ;10
1281;6457;2020-03-11;1460.0;93.27;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;10
1026;6458;2020-03-11;1092.0;84.27;Trinidadstraße 44;27356;Rotenburg (Wümme);MITTELWAND ;49377;VECHTA;87 ;10
116;6459;2020-03-11;1176.0;86.2;Trinidadstraße 44;27356;Rotenburg (Wümme);ROBERT BOSCH STRASSE ;49393;LOHNE;5 ;10
1301;6460;2020-03-11;36.82;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);FALLTURM ;28359;BREMEN;11 ;10
1116;6461;2020-03-11;25.0;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;10
1117;6462;2020-03-11;32.0;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUM PANREPEL ;28307;BREMEN;44 ;10
1118;6463;2020-03-11;650.0;59.37;Trinidadstraße 44;27356;Rotenburg (Wümme);VON THÜNEN STRASSE ;28307;BREMEN;7 ;10
1120;6464;2020-03-11;1586.67;75.51;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;28865;LILIENTHAL;20 ;10
1050;6465;2020-03-11;437.601;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;28 ;10
1222;6466;2020-03-11;52.563;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);EDISONSTRASSE ;28357;BREMEN;21 ;10
706;6467;2020-03-11;212.789;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;10
1329;6468;2020-03-11;1670.3;100.6;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;10
1042;6469;2020-03-11;282.094;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);ELLY BEINHORN STRASSE ;27777;GANDERKESEE;6 ;10
1236;6470;2020-03-11;202.68;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;67 ;10
1235;6471;2020-03-11;2713.0;90.25;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;53 ;10
996;6472;2020-03-11;1319.5361109064645;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DER STRIEPE ;27798;HUDE;9 ;10
898;6473;2020-03-11;144.5;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);STOCKWEG ;26683;SATERLAND;19 ;10
1307;6474;2020-03-11;2000.3;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;10
978;6475;2020-03-11;644.5;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);KOLONIESTRASSE ;26683;SATERLAND;85 ;10
1308;6476;2020-03-11;443.898;73.15;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;10
1150;6477;2020-03-11;294.214;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);VOTTJEWEG ;26683;SATERLAND;2 ;10
1308;6478;2020-03-11;273.492;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;10
1017;6479;2020-03-11;168.0;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHAFTRIFT ;26817;RHAUDERFEHN;19 ;10
1332;6480;2020-03-11;558.6;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DEN DELBEN ;28237;BREMEN;35 ;10
1233;6481;2020-03-11;1101.0;67.86;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;10
1184;6482;2020-03-11;909.375;64.06;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DEN SANDBREITEN ;28719;BREMEN;2 ;10
864;6483;2020-03-11;630.942;59.37;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL BENZ STRASSE ;28237;BREMEN;24 ;10
1021;6484;2020-03-11;107.982;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);MAX PLANCK STRASSE ;27721;RITTERHUDE;25 ;10
1317;6485;2020-03-11;2467.7;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;10
971;6486;2020-03-11;239.0;71.21;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26810;WESTOVERLEDINGEN;10 ;10
1154;6487;2020-03-11;13524.0;160.43;Trinidadstraße 44;27356;Rotenburg (Wümme);HAINHOLZSTRASSE ;27336;RETHEM;59 ;10
1170;6488;2020-03-11;2906.61;78.05;Trinidadstraße 44;27356;Rotenburg (Wümme);MAX PLANCK STRASSE ;27283;VERDEN;36;10
1168;6489;2020-03-11;3752.24;127.03;Trinidadstraße 44;27356;Rotenburg (Wümme);ALEXANDERHAUS ;26127;OLDENBURG;160 ;10
255;6490;2020-03-11;46.08;43.02;Trinidadstraße 44;27356;Rotenburg (Wümme);KLEIBERG ;26215;WIEFELSTEDE;4A ;10
509;6491;2020-03-11;335.391;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26180;RASTEDE;60A ;10
1314;6492;2020-03-11;2829.69;114.65;Trinidadstraße 44;27356;Rotenburg (Wümme);BÜRGERMEISTER BRÖTJE STRASSE ;26180;RASTEDE;18 ;10
1076;6493;2020-03-11;1198.0;77.03;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHAFJÜCKENWEG ;26180;RASTEDE;5 ;10
1024;6494;2020-03-11;2196.5;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);LADESTRASSE ;28197;BREMEN;23 ;10
1023;6495;2020-03-11;1054.0;66.34;Trinidadstraße 44;27356;Rotenburg (Wümme);LUDWIG ERHARD STRASSE ;28197;BREMEN;38 ;10
996;6496;2020-03-11;1641.9;86.41;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DER STRIEPE ;27798;HUDE;9 ;10
147;6497;2020-03-12;1018.08;91.08;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜHLENTANNEN ;49762;LATHEN;8;10
1081;6498;2020-03-12;616.7;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;49757;WERLTE;80 ;10
1229;6499;2020-03-12;1382.4;91.25;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DER HÖHE ;49692;CAPPELN;1;10
388;6500;2020-03-12;1319.5361109064645;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);SENATOR BÖMERS STRASSE ;28197;BREMEN;12 ;10
1332;6501;2020-03-12;221.168;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DEN DELBEN ;28237;BREMEN;35 ;10
1332;6502;2020-03-12;80.888;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DEN DELBEN ;28237;BREMEN;35 ;10
1232;6503;2020-03-12;272.5;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);TUCHOLSKYSTRASSE ;28239;BREMEN;9 ;10
1272;6504;2020-03-12;834.651;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);BINNENFELD ;27711;OSTERHOLZ-SCHARMBECK;9 ;10
795;6505;2020-03-12;17.0;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);FRIEDRICH KOCKS STRASSE ;28197;BREMEN;3 ;10
1184;6506;2020-03-12;555.227;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DEN SANDBREITEN ;28719;BREMEN;2 ;10
189;6507;2020-03-12;1319.5361109064645;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);SENATOR HELMKEN STRASSE ;28197;BREMEN;3 ;10
1094;6508;2020-03-12;153.367;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);SENATOR MESTER STRASSE ;28197;BREMEN;1 ;10
1042;6509;2020-03-12;925.983;72.72;Trinidadstraße 44;27356;Rotenburg (Wümme);ELLY BEINHORN STRASSE ;27777;GANDERKESEE;6 ;10
674;6510;2020-03-12;1968.0;93.76;Trinidadstraße 44;27356;Rotenburg (Wümme);LANGHAUS ;27777;GANDERKESEE;1 ;10
1254;6511;2020-03-12;95.776;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);HASBERGER STRASSE ;27751;DELMENHORST;196 ;10
897;6512;2020-03-12;66.071;41.97;Trinidadstraße 44;27356;Rotenburg (Wümme);KIRCHKIMMER STRASSE ;27798;HUDE;7A ;10
817;6513;2020-03-12;435.0;62.83;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER STRASSE ;27793;WILDESHAUSEN;55 ;10
502;6514;2020-03-12;4.0;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);GEWERBEPARK ;27798;HUDE;13 ;10
1016;6515;2020-03-12;102.8;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);HARPSTEDTER STRASSE ;27755;DELMENHORST;20 ;10
1131;6516;2020-03-12;894.883;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEPPELINSTRASSE ;28816;STUHR;10 ;10
1294;6517;2020-03-12;17.761;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEPPELINSTRASSE ;28844;WEYHE;7 ;10
1298;6518;2020-03-12;1502.5;75.51;Trinidadstraße 44;27356;Rotenburg (Wümme);GUTENBERGSTRASSE ;28816;STUHR;4D ;10
1221;6519;2020-03-12;521.989;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);KORNSTRASSE ;28201;BREMEN;297;10
1211;6520;2020-03-12;166.333;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);LEERKÄMPE ;28259;BREMEN;4 ;10
1213;6521;2020-03-12;71.186;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEPPELINSTRASSE ;28844;WEYHE;30 ;10
1173;6522;2020-03-12;259.5;44.85;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;10
1300;6523;2020-03-12;1694.41;65.83;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOF ;27383;SCHEESSEL;3 ;10
681;6524;2020-03-12;365.0;46.21;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DEM ROHLSKAMP ;27356;ROTENBURG;5 ;10
1303;6525;2020-03-12;1677.8;65.83;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;27383;SCHEESSEL;5 ;10
1219;6526;2020-03-12;92.363;37.41;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHMIEDESTRASSE ;28870;OTTERSBERG;13 ;10
1142;6527;2020-03-12;201.6;44.85;Trinidadstraße 44;27356;Rotenburg (Wümme);LÜBKEMANNSTRASSE ;28876;OYTEN;15 ;10
1208;6528;2020-03-12;86.068;37.41;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLSCHENDORFER WEG ;27412;TARMSTEDT;6 ;10
937;6529;2020-03-12;27.034;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER AUTOBAHN ;28876;OYTEN;21 ;10
1297;6530;2020-03-12;6964.16;121.04;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;10
872;6531;2020-03-12;2763.26;78.05;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;27374;VISSELHÖVEDE;21 ;10
974;6532;2020-03-12;509.5;49.58;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUM NULLMOOR ;27404;ZEVEN;2 ;10
