MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
3-7057-1;25;3;<attribute 'month' of 'datetime.date' objects>;1;12000;8956,46;0,7463716666666665;[1068, 1067, 1371, 0];[14, 13, 39, 0]
3-8271-2;25;3;<attribute 'month' of 'datetime.date' objects>;2;24000;828,02;0,034500833333333335;[1084, 1082, 1123, 0];[18, 17, 24, 0]
3-31218-2;25;3;<attribute 'month' of 'datetime.date' objects>;2;24000;10288,55;0,4286895833333333;[1204, 1065, 1056, 1179, 1063, 1062, 1061, 0];[33, 12, 8, 30, 11, 10, 9, 0]
4-33-0;25;4;<attribute 'month' of 'datetime.date' objects>;0;9000;1801,8;0,2002;[1213, 0];[34, 0]
4-4321-1;25;4;<attribute 'month' of 'datetime.date' objects>;1;12000;15839,380000000001;1,3199483333333335;[1187, 1045, 1151, 0];[32, 6, 27, 0]
0-62-2;26;0;<attribute 'month' of 'datetime.date' objects>;2;24000;2304,0;0,096;[1016, 1133, 0];[1, 26, 0]
0-9225-0;26;0;<attribute 'month' of 'datetime.date' objects>;0;9000;3607,81;0,40086777777777777;[1236, 1177, 1091, 0];[35, 29, 21, 0]
0-21444-2;26;0;<attribute 'month' of 'datetime.date' objects>;2;24000;23453,83;0,9772429166666667;[1070, 1255, 1034, 1089, 1035, 1176, 1031, 0];[15, 36, 3, 20, 4, 28, 2, 0]
0-26071-2;26;0;<attribute 'month' of 'datetime.date' objects>;2;24000;16511,870000000003;0,6879945833333334;[1065, 1204, 1063, 1372, 1062, 1115, 1123, 0];[12, 33, 11, 40, 10, 23, 24, 0]
1-13554-1;26;1;<attribute 'month' of 'datetime.date' objects>;1;12000;306,0;0,0255;[1084, 1076, 1126, 1041, 1213, 0];[18, 16, 25, 5, 34, 0]
1-20401-2;26;1;<attribute 'month' of 'datetime.date' objects>;2;24000;8113,71;0,33807125;[1179, 1062, 1061, 1053, 1313, 1067, 1068, 0];[30, 10, 9, 7, 37, 13, 14, 0]
2-59-2;26;2;<attribute 'month' of 'datetime.date' objects>;2;24000;0,0;0,0;[1115, 1016, 0];[23, 1, 0]
2-20038-2;26;2;<attribute 'month' of 'datetime.date' objects>;2;24000;13242,329999999998;0,5517637499999999;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-20126-2;26;2;<attribute 'month' of 'datetime.date' objects>;2;24000;11004,71;0,4585295833333333;[1102, 1187, 1045, 1186, 1350, 1236, 0];[22, 32, 6, 31, 38, 35, 0]
3-7057-1;26;3;<attribute 'month' of 'datetime.date' objects>;1;12000;792,0;0,066;[1068, 1067, 1371, 0];[14, 13, 39, 0]
3-8271-2;26;3;<attribute 'month' of 'datetime.date' objects>;2;24000;5109,55;0,2128979166666667;[1084, 1082, 1123, 0];[18, 17, 24, 0]
3-31218-2;26;3;<attribute 'month' of 'datetime.date' objects>;2;24000;5028,0599999999995;0,20950249999999998;[1204, 1065, 1056, 1179, 1063, 1062, 1061, 0];[33, 12, 8, 30, 11, 10, 9, 0]
4-33-0;26;4;<attribute 'month' of 'datetime.date' objects>;0;9000;0,0;0,0;[1213, 0];[34, 0]
