;Beladedatum;Wochentag;Kalenderwoche;Monat;ID_Empfänger;Gewicht;Frachtkosten;ID_Sendung
4499;2022-08-24;2;34;8;1067;723.5;48.826785;4499
4517;2022-08-23;1;34;8;1315;1933.0;91.53423000000001;4517
4492;2022-08-24;2;34;8;1371;98.0;26.74038;4492
4487;2022-08-25;3;34;8;1204;4285.0;174.58335;4487
4486;2022-08-25;3;34;8;1065;1070.0;61.0617;4486
4483;2022-08-25;3;34;8;1062;44.0;24.83364;4483
4482;2022-08-25;3;34;8;1015;1126.14;63.0440034;4482
4498;2022-08-24;2;34;8;1068;4392.56;178.3812936;4498
4562;2022-08-25;3;34;8;1062;1390.04;72.36231240000001;4562
4561;2022-08-24;2;34;8;1115;1665.54;82.09021740000001;4561
4555;2022-08-23;1;34;8;1350;3000.0;129.21;4555
4553;2022-08-24;2;34;8;1187;1639.0;81.15309;4553
4552;2022-08-24;2;34;8;1186;285.09;33.3465279;4552
4547;2022-08-24;2;34;8;1165;1893.06;90.12394859999999;4547
4542;2022-08-26;4;34;8;1031;55.63;25.2442953;4542
4539;2022-08-25;3;34;8;1091;1192.0;65.36952;4539
4536;2022-08-25;3;34;8;1016;5904.0;231.75024;4536
4527;2022-08-22;0;34;8;1082;16228.41;596.3051571000001;4527
4545;2022-08-24;2;34;8;1213;1683.22;82.71449820000001;4545
4598;2022-08-29;0;35;8;1063;2476.43;110.72274329999999;4598
4614;2022-08-29;0;35;8;1041;4032.0;165.64992;4614
4610;2022-08-29;0;35;8;1174;235.5;31.595505;4610
4602;2022-08-23;1;34;8;1313;1533.0;77.41023;4602
4600;2022-08-29;0;35;8;1179;1438.71;74.08085009999999;4600
4599;2022-08-29;0;35;8;1063;306.2;34.091922;4599
4591;2022-08-26;4;34;8;1034;9747.45;367.4624595;4591
4568;2022-08-25;3;34;8;1016;2880.0;124.9728;4568
4587;2022-08-26;4;34;8;1035;2708.0;118.89948000000001;4587
4581;2022-08-25;3;34;8;1236;290.0;33.5199;4581
4579;2022-08-29;0;35;8;1045;95.0;26.63445;4579
4573;2022-08-29;0;35;8;1123;688.0;47.57328;4573
4566;2022-08-29;0;35;8;1115;612.0;44.889720000000004;4566
4589;2022-08-26;4;34;8;1089;88.4;26.401404;4589
4653;2022-08-29;0;35;8;1213;1226.5;66.587715;4653
4652;2022-08-30;1;35;8;1016;4326.92;176.0635452;4652
4647;2022-08-29;0;35;8;1204;5375.0;213.07125;4647
4645;2022-08-29;0;35;8;1179;701.13;48.0369003;4645
4644;2022-08-29;0;35;8;1061;1283.66;68.60603459999999;4644
4639;2022-08-29;0;35;8;1068;884.59;54.51487289999999;4639
4640;2022-08-29;0;35;8;1067;519.0;41.60589;4640
4627;2022-08-30;1;35;8;1236;210.07;30.6975717;4627
4625;2022-08-29;0;35;8;1045;498.0;40.86438;4625
4624;2022-08-24;2;34;8;1186;684.5;47.449695;4624
4620;2022-08-26;4;34;8;1164;15.0;23.80965;4620
4617;2022-08-26;4;34;8;1034;1576.17;78.9345627;4617
4630;2022-08-30;1;35;8;1053;1083.0;61.52073000000001;4630
4687;2022-08-26;4;34;8;1088;227.26;31.3045506;4687
4720;2022-08-29;0;35;8;1041;1035.0;59.82585;4720
4710;2022-08-31;2;35;8;1213;331.5;34.985265000000005;4710
4707;2022-08-31;2;35;8;1045;339.0;35.25009;4707
4702;2022-08-31;2;35;8;1102;307.0;34.12017;4702
4700;2022-08-31;2;35;8;1063;125.82;27.722704200000003;4700
4697;2022-08-31;2;35;8;1115;2257.42;102.9895002;4697
4688;2022-08-31;2;35;8;1089;5195.48;206.73239880000003;4688
4683;2022-08-30;1;35;8;1035;2295.0;104.31645;4683
4673;2022-08-30;1;35;8;1016;14060.0;519.7386;4673
4681;2022-08-25;3;34;8;1001;301.82;33.93726420000001;4681
4664;2022-08-31;2;35;8;1034;23.83;24.121437300000004;4664
4665;2022-08-31;2;35;8;1255;171.06;29.320128600000004;4665
4666;2022-08-31;2;35;8;1050;1255.63;67.6162953;4666
4682;2022-08-30;1;35;8;1091;380.0;36.6978;4682
4670;2022-08-29;0;35;8;1082;1667.0;82.14177;4670
4679;2022-08-25;3;34;8;1133;2863.11;124.37641409999998;4679
4669;2022-08-29;0;35;8;1123;1754.0;85.21374;4669
4777;2022-08-26;4;34;9;1210;28.0;24.26868;4777
4773;2022-08-30;1;35;9;1035;1950.0;92.1345;4773
4771;2022-08-31;2;35;9;1151;2277.0;103.68087;4771
4766;2022-08-31;2;35;9;1213;438.66;38.7690846;4766
4760;2022-09-01;3;35;9;1236;3074.5;131.840595;4760
4758;2022-08-31;2;35;9;1102;2901.6;125.735496;4758
4761;2022-08-30;1;35;9;1350;1515.0;76.77465;4761
4737;2022-09-01;3;35;9;1065;5290.0;210.0699;4737
4736;2022-09-01;3;35;9;1204;663.0;46.690529999999995;4736
4735;2022-09-01;3;35;9;1062;1632.0;80.90592;4735
4734;2022-08-31;2;35;9;1070;9366.75;354.01994249999996;4734
4732;2022-08-31;2;35;9;1068;10886.59;407.68549289999993;4732
4755;2022-09-01;3;35;9;1091;1213.67;66.1346877;4755
4825;2022-09-01;3;35;9;1001;130.0;27.8703;4825
4824;2022-09-01;3;35;9;1091;86.9;26.348439000000003;4824
4823;2022-09-02;4;35;9;1074;417.52;38.022631200000006;4823
4817;2022-08-31;2;35;9;1084;2549.0;113.28518999999999;4817
4815;2022-08-31;2;35;9;1165;2729.75;119.6674725;4815
4812;2022-09-02;4;35;9;1034;907.92;55.338655200000005;4812
4811;2022-09-02;4;35;9;1088;402.39;37.4883909;4811
4809;2022-09-02;4;35;9;1031;1112.19;62.5514289;4809
4807;2022-08-30;1;35;9;1030;1964.81;92.6574411;4807
4806;2022-09-01;3;35;9;1177;1128.94;63.142871400000004;4806
4800;2022-08-31;2;35;9;1213;2794.48;121.9530888;4800
4790;2022-09-01;3;35;9;1179;1078.2;61.351242000000006;4790
4786;2022-08-31;2;35;9;1115;1104.65;62.2851915;4786
4785;2022-09-01;3;35;9;1123;2833.0;123.31323;4785
4780;2022-09-01;3;35;9;1016;16096.0;591.6297599999999;4780
4808;2022-09-02;4;35;9;1176;1010.96;58.976997600000004;4808
4878;2022-09-05;0;36;9;1126;1066.0;60.92046;4878
4869;2022-08-31;2;35;9;1050;186.0;29.847659999999998;4869
4868;2022-08-31;2;35;9;1255;696.07;47.858231700000005;4868
4865;2022-08-30;1;35;9;1313;1761.0;85.46091;4865
4861;2022-08-30;1;35;9;1315;1890.0;90.0159;4861
4859;2022-08-31;2;35;9;1186;119.34;27.493895399999996;4859
4860;2022-09-05;0;36;9;1045;4837.5;194.092125;4860
4841;2022-09-01;3;35;9;1091;64.0;25.539839999999998;4841
4838;2022-08-30;1;35;9;1030;2280.03;103.7878593;4838
4836;2022-09-02;4;35;9;1031;281.91;33.2342421;4836
4835;2022-09-02;4;35;9;1035;1081.0;61.450109999999995;4835
4831;2022-09-02;4;35;9;1034;828.9;52.548458999999994;4831
4843;2022-08-31;2;35;9;1371;1899.38;90.3471078;4843
4914;2022-09-06;1;36;9;1035;4836.0;194.03916;4914
4938;2022-09-06;1;36;9;1236;894.5;54.864794999999994;4938
4936;2022-08-31;2;35;9;1102;40.5;24.710055;4936
4935;2022-09-05;0;36;9;1187;1068.0;60.991080000000004;4935
4934;2022-08-31;2;35;9;1186;21.71;24.0465801;4934
4933;2022-09-05;0;36;9;1231;2777.6;121.357056;4933
4930;2022-09-06;1;36;9;1091;36.0;24.55116;4930
4921;2022-08-31;2;35;9;1070;3084.0;132.17604;4921
4916;2022-09-05;0;36;9;1068;3792.33;157.18717230000001;4916
4913;2022-09-02;4;35;9;1164;129.5;27.852645000000003;4913
4915;2022-09-05;0;36;9;1067;3800.5;157.47565500000002;4915
4908;2022-09-01;3;35;9;1177;1158.0;64.16898;4908
4884;2022-09-05;0;36;9;1204;5927.5;232.580025;4884
4890;2022-09-05;0;36;9;1062;556.5;42.930015000000004;4890
4891;2022-09-05;0;36;9;1061;187.51;29.900978100000003;4891
4892;2022-09-05;0;36;9;1179;167.0;29.17677;4892
4889;2022-09-05;0;36;9;1115;625.99;45.38370689999999;4889
4901;2022-08-31;2;35;9;1151;1996.0;93.75876;4901
4902;2022-09-05;0;36;9;1126;1083.0;61.52073000000001;4902
4912;2022-09-06;1;36;9;1031;5827.57;229.05149669999997;4912
4896;2022-09-06;1;36;9;1053;1036.0;59.86116;4896
4972;2022-09-06;1;36;9;1016;7269.38;279.96180780000003;4972
4997;2022-09-06;1;36;9;1350;2281.0;103.82211;4997
4996;2022-09-07;2;36;9;1187;7478.18;287.3345358;4996
4995;2022-09-05;0;36;9;1231;1301.81;69.24691109999999;4995
4994;2022-09-07;2;36;9;1045;3261.24;138.4343844;4994
4992;2022-09-07;2;36;9;1255;508.75;41.2439625;4992
4982;2022-09-05;0;36;9;1190;463.35;39.6408885;4982
4966;2022-09-05;0;36;9;1123;1438.2;74.062842;4966
4963;2022-09-06;1;36;9;1091;162.81;29.028821100000002;4963
4957;2022-09-02;4;35;9;1088;1115.0;62.65065;4957
4956;2022-09-07;2;36;9;1034;2602.0;115.15661999999999;4956
4955;2022-09-06;1;36;9;1035;1060.0;60.7086;4955
4954;2022-09-06;1;36;9;1031;140.0;28.2234;4954
4953;2022-09-02;4;35;9;1210;1192.0;65.36952;4953
4948;2022-09-07;2;36;9;1115;4536.0;183.44616000000002;4948
4945;2022-09-07;2;36;9;1062;946.04;56.68467239999999;4945
5043;2022-09-07;2;36;9;1102;2808.84;122.46014040000001;5043
5046;2022-09-07;2;36;9;1187;2063.08;96.12735479999999;5046
5049;2022-09-06;1;36;9;1193;597.02;44.360776200000004;5049
5057;2022-09-07;2;36;9;1067;407.0;37.65117;5057
5068;2022-09-07;2;36;9;1371;1080.0;61.4148;5068
5064;2022-09-07;2;36;9;1070;1080.0;61.4148;5064
5037;2022-09-08;3;36;9;1204;1576.0;78.92856;5037
5070;2022-09-08;3;36;9;1133;3763.53;156.1702443;5070
5059;2022-09-07;2;36;9;1068;4978.92;199.08566519999997;5059
5036;2022-09-08;3;36;9;1065;3995.0;164.34345;5036
5035;2022-09-06;1;36;9;1313;4901.66;196.3576146;5035
4999;2022-09-08;3;36;9;1062;1359.7;71.291007;4999
4998;2022-09-07;2;36;9;1115;1331.86;70.30797659999999;4998
5000;2022-09-08;3;36;9;1061;2496.0;111.41376000000001;5000
5002;2022-09-08;3;36;9;1179;1540.0;77.6574;5002
5003;2022-09-07;2;36;9;1034;4084.07;167.48851169999998;5003
5032;2022-09-08;3;36;9;1091;324.06;34.7225586;5032
5007;2022-09-02;4;35;9;1164;32.67;24.4335777;5007
5009;2022-09-02;4;35;9;1210;327.0;34.826370000000004;5009
5011;2022-09-05;0;36;9;1273;1414.0;73.20834;5011
5013;2022-09-05;0;36;9;1126;2595.0;114.90945;5013
5006;2022-09-06;1;36;9;1031;606.24;44.6863344;5006
5099;2022-09-07;2;36;9;1102;716.01;48.5623131;5099
5118;2022-09-07;2;36;9;1020;2113.29;97.9002699;5118
5114;2022-09-05;0;36;9;1082;7211.97;277.9346607;5114
5111;2022-09-07;2;36;9;1115;2304.98;104.66884379999999;5111
5108;2022-09-07;2;36;9;1063;27.04;24.2347824;5108
5105;2022-09-06;1;36;9;1315;2466.75;110.3809425;5105
5102;2022-09-07;2;36;9;1045;175.0;29.45925;5102
5101;2022-09-07;2;36;9;1186;158.25;28.8678075;5101
5098;2022-09-08;3;36;9;1236;28.5;24.286335;5098
5084;2022-09-08;3;36;9;1016;8744.0;332.03064;5084
5092;2022-09-09;4;36;9;1031;493.38;40.7012478;5092
5091;2022-09-09;4;36;9;1210;327.0;34.826370000000004;5091
5083;2022-09-08;3;36;9;1123;372.0;36.41532;5083
5077;2022-09-05;0;36;9;1041;2467.5;110.407425;5077
5074;2022-09-07;2;36;9;1165;5003.07;199.9384017;5074
5073;2022-09-07;2;36;9;1084;1061.0;60.74391;5073
5094;2022-09-07;2;36;9;1255;595.27;44.29898370000001;5094
5159;2022-09-09;4;36;9;1035;322.0;34.64982;5159
5157;2022-09-09;4;36;9;1089;82.97;26.2096707;5157
5158;2022-09-09;4;36;9;1088;2257.31;102.9856161;5158
5163;2022-09-07;2;36;9;1186;74.6;25.914126;5163
5155;2022-09-09;4;36;9;1031;847.26;53.19675060000001;5155
5169;2022-09-06;1;36;9;1315;5962.38;233.8116378;5169
5177;2022-09-12;0;37;9;1062;353.0;35.74443;5177
5203;2022-09-12;0;37;9;1179;1389.86;72.3559566;5203
5178;2022-09-12;0;37;9;1372;821.0;52.26951;5178
5165;2022-09-12;0;37;9;1187;7368.41;283.45855710000006;5165
5154;2022-09-09;4;36;9;1176;759.04;50.0817024;5154
5122;2022-09-06;1;36;9;1313;13447.0;498.09357;5122
5150;2022-09-12;0;37;9;1063;1517.0;76.84527;5150
5119;2022-09-08;3;36;9;1016;5760.0;226.6656;5119
5123;2022-09-12;0;37;9;1082;574.17;43.5539427;5123
5127;2022-09-12;0;37;9;1084;293.43;33.6410133;5127
5134;2022-09-07;2;36;9;1371;364.67;36.1564977;5134
5153;2022-09-06;1;36;9;1030;2800.8;122.176248;5153
5143;2022-09-12;0;37;9;1497;185.12;29.816587199999997;5143
5148;2022-09-12;0;37;9;1064;4620.74;186.4383294;5148
5149;2022-09-12;0;37;9;1061;2704.0;118.75823999999999;5149
5139;2022-09-07;2;36;9;1255;595.27;44.29898370000001;5139
5218;2022-09-12;0;37;9;1056;803.0;51.63393;5218
5232;2022-09-13;1;37;9;1193;546.64;42.581858399999994;5232
5231;2022-09-13;1;37;9;1053;171.0;29.318009999999997;5231
5230;2022-09-09;4;36;9;1088;1080.0;61.4148;5230
5229;2022-09-09;4;36;9;1034;164.0;29.070840000000004;5229
5227;2022-09-13;1;37;9;1176;1736.0;84.57816;5227
5226;2022-09-13;1;37;9;1031;609.5;44.801445;5226
5225;2022-09-09;4;36;9;1210;348.0;35.56788;5225
5217;2022-09-12;0;37;9;1062;660.0;46.5846;5217
5199;2022-09-12;0;37;9;1187;2264.63;103.2440853;5199
5202;2022-09-13;1;37;9;1236;6461.38;251.4313278;5202
5196;2022-09-12;0;37;9;1231;188.52;29.9366412;5196
5195;2022-09-13;1;37;9;1350;906.0;55.27086;5195
5187;2022-09-12;0;37;9;1068;5209.96;207.2436876;5187
5186;2022-09-12;0;37;9;1067;1580.0;79.0698;5186
5185;2022-09-09;4;36;9;1074;1276.34;68.34756540000001;5185
5183;2022-09-12;0;37;9;1204;8254.0;314.72874;5183
5206;2022-09-07;2;36;9;1371;720.0;48.7032;5206
5274;2022-09-14;2;37;9;1115;1638.36;81.1304916;5274
5275;2022-09-14;2;37;9;1062;177.0;29.529870000000003;5275
5279;2022-09-14;2;37;9;1063;380.0;36.6978;5279
5292;2022-09-09;4;36;9;1074;759.06;50.0824086;5292
5291;2022-09-08;3;36;9;1001;93.0;26.56383;5291
5270;2022-09-13;1;37;9;1016;6426.8;250.210308;5270
5282;2022-09-13;1;37;9;1313;193.25;30.1036575;5282
5269;2022-09-12;0;37;9;1123;1338.34;70.5367854;5269
5243;2022-09-08;3;36;9;1133;204.94;30.516431400000002;5243
5263;2022-09-12;0;37;9;1041;975.0;57.70725;5263
5252;2022-09-13;1;37;9;1035;4901.0;196.33431000000002;5252
5251;2022-09-13;1;37;9;1176;27.38;24.2467878;5251
5250;2022-09-09;4;36;9;1210;828.7;52.541396999999996;5250
5249;2022-09-13;1;37;9;1030;1048.0;60.28488;5249
5247;2022-09-12;0;37;9;1174;90.0;26.4579;5247
5268;2022-09-12;0;37;9;1064;1658.23;81.83210129999999;5268
5334;2022-09-15;3;37;9;1016;5400.0;213.954;5334
5355;2022-09-13;1;37;9;1315;1890.0;90.0159;5355
5336;2022-09-15;3;37;9;1065;3945.0;162.57795;5336
5337;2022-09-15;3;37;9;1204;4645.0;187.29495;5337
5342;2022-09-15;3;37;9;1062;1433.0;73.87923;5342
5350;2022-09-14;2;37;9;1102;2616.0;115.65096000000001;5350
5347;2022-09-12;0;37;9;1231;1244.84;67.23530040000001;5347
5348;2022-09-14;2;37;9;1187;9.53;23.6165043;5348
5352;2022-09-13;1;37;9;1350;1208.0;65.93448000000001;5352
5353;2022-09-13;1;37;9;1350;267.5;32.725425;5353
5330;2022-09-13;1;37;9;1193;49.5;25.027845000000003;5330
5344;2022-09-14;2;37;9;1063;65.0;25.57515;5344
5327;2022-09-13;1;37;9;1053;785.0;50.99835;5327
5309;2022-09-13;1;37;9;1176;558.47;42.9995757;5309
5318;2022-09-12;0;37;9;1126;1248.0;67.34688;5318
5323;2022-09-14;2;37;9;1151;3120.0;133.4472;5323
5294;2022-09-12;0;37;9;1082;23516.8;853.6582080000001;5294
5296;2022-09-15;3;37;9;1123;99.0;26.77569;5296
5299;2022-09-14;2;37;9;1034;249.63;32.0944353;5299
5300;2022-09-14;2;37;9;1089;266.33;32.6841123;5300
5295;2022-09-12;0;37;9;1064;308.0;34.15548;5295
5305;2022-09-12;0;37;9;1273;19.52;23.9692512;5305
5307;2022-09-15;3;37;9;1177;275.57;33.0103767;5307
5308;2022-09-13;1;37;9;1031;14.4;23.788464;5308
5310;2022-09-13;1;37;9;1176;4774.61;191.8714791;5310
5315;2022-09-14;2;37;9;1213;983.0;57.98973;5315
5304;2022-09-14;2;37;9;1068;4179.9;170.872269;5304
5382;2022-09-14;2;37;9;1063;82.0;26.175420000000003;5382
5400;2022-09-14;2;37;9;1165;6964.17;269.1848427;5400
5391;2022-09-12;0;37;9;1190;2108.0;97.71348;5391
5390;2022-09-12;0;37;9;1064;2778.0;121.37118000000001;5390
5389;2022-09-15;3;37;9;1015;51.25;25.0896375;5389
5388;2022-09-14;2;37;9;1115;906.98;55.30546379999999;5388
5384;2022-09-12;0;37;9;1056;2099.0;97.39569;5384
5381;2022-09-14;2;37;9;1102;1367.58;71.56924980000001;5381
5376;2022-09-12;0;37;9;1231;2011.02;94.2891162;5376
5375;2022-09-14;2;37;9;1045;521.0;41.67651;5375
5374;2022-09-14;2;37;9;1186;241.13;31.794300300000003;5374
5370;2022-09-12;0;37;9;1082;4986.5;199.35331499999998;5370
5368;2022-09-16;4;37;9;1176;1940.0;91.7814;5368
5367;2022-09-16;4;37;9;1176;1799.68;86.8267008;5367
5364;2022-09-14;2;37;9;1371;1067.5;60.973425;5364
5360;2022-09-15;3;37;9;1016;5024.0;200.67744;5360
5379;2022-09-14;2;37;9;1187;2745.0;120.20595;5379
5451;2022-09-16;4;37;9;1176;576.0;43.618559999999995;5451
5452;2022-09-16;4;37;9;1031;2540.0;112.9674;5452
5454;2022-09-16;4;37;9;1089;7.63;23.549415300000003;5454
5455;2022-09-16;4;37;9;1035;1137.0;63.42746999999999;5455
5457;2022-09-19;0;38;9;1041;1123.0;62.933130000000006;5457
5470;2022-09-19;0;38;9;1174;1514.0;76.73934;5470
5465;2022-09-19;0;38;9;1115;1044.05;60.1454055;5465
5466;2022-09-19;0;38;9;1062;525.0;41.81775;5466
5468;2022-09-19;0;38;9;1056;230.4;31.415423999999998;5468
5476;2022-09-13;1;37;9;1313;478.5;40.175835;5476
5460;2022-09-19;0;38;9;1273;1385.5;72.202005;5460
5450;2022-09-16;4;37;9;1210;751.0;49.79781;5450
5410;2022-09-19;0;38;9;1190;650.0;46.2315;5410
5443;2022-09-13;1;37;9;1315;2018.25;94.54440749999999;5443
5449;2022-09-13;1;37;9;1030;3935.0;162.22485;5449
5411;2022-09-19;0;38;9;1064;1172.0;64.66332;5411
5417;2022-09-14;2;37;9;1050;347.21;35.5399851;5417
5421;2022-09-14;2;37;9;1371;920.0;55.7652;5421
5406;2022-09-15;3;37;9;1016;2700.0;118.617;5406
5427;2022-09-15;3;37;9;1091;1881.79;89.7260049;5427
5428;2022-09-19;0;38;9;1082;7333.51;282.2262381;5428
5437;2022-09-19;0;38;9;1187;3174.38;135.3673578;5437
5439;2022-09-14;2;37;9;1102;249.18;32.0785458;5439
5425;2022-09-15;3;37;9;1001;253.0;32.213429999999995;5425
5514;2022-09-14;2;37;9;1186;134.96;28.0454376;5514
5530;2022-09-19;0;38;9;1065;7778.0;297.92118;5530
5526;2022-09-20;1;38;9;1193;493.23;40.6959513;5526
5523;2022-09-19;0;38;9;1061;752.0;49.83312;5523
5522;2022-09-19;0;38;9;1063;28.95;24.3022245;5522
5521;2022-09-20;1;38;9;1236;3212.04;136.69713240000002;5521
5517;2022-09-19;0;38;9;1187;237.5;31.666125;5517
5516;2022-09-19;0;38;9;1231;170.19;29.289408899999998;5516
5515;2022-09-19;0;38;9;1045;41.0;24.727710000000002;5515
5512;2022-09-19;0;38;9;1204;11735.0;437.64285;5512
5501;2022-09-19;0;38;9;1067;256.5;32.337015;5501
5493;2022-09-14;2;37;9;1151;2237.36;102.2811816;5493
5490;2022-09-20;1;38;9;1035;158.91;28.891112100000004;5490
5489;2022-09-16;4;37;9;1034;2635.7;116.346567;5489
5487;2022-09-14;2;37;9;1050;347.21;35.5399851;5487
5486;2022-09-16;4;37;9;1089;582.49;43.847721899999996;5486
5484;2022-09-20;1;38;9;1031;945.29;56.658189899999996;5484
5483;2022-09-20;1;38;9;1176;1074.95;61.236484499999996;5483
5479;2022-09-19;0;38;9;1068;4773.75;191.8411125;5479
5511;2022-09-19;0;38;9;1179;330.0;34.9323;5511
5615;2022-09-21;2;38;9;1115;639.59;45.8639229;5615
5621;2022-09-20;1;38;9;1053;330.0;34.9323;5621
5616;2022-09-19;0;38;9;1061;160.03;28.9306593;5616
5584;2022-09-21;2;38;9;1115;1240.0;67.0644;5584
5581;2022-09-19;0;38;9;1061;774.1;50.613471000000004;5581
5580;2022-09-21;2;38;9;1062;140.0;28.2234;5580
5579;2022-09-19;0;38;9;1056;952.0;56.89512;5579
5576;2022-09-19;0;38;9;1126;2260.0;103.0806;5576
5547;2022-09-19;0;38;9;1076;2860.74;124.2927294;5547
5544;2022-09-20;1;38;9;1016;3649.81;152.15479109999998;5544
5541;2022-09-19;0;38;9;1064;2540.0;112.9674;5541
5538;2022-09-15;3;37;9;1133;2224.16;101.8150896;5538
5535;2022-09-20;1;38;9;1091;2520.0;112.2612;5535
5552;2022-09-21;2;38;9;1084;307.1;34.123701000000004;5552
5651;2022-09-21;2;38;9;1034;1510.0;76.5981;5651
5648;2022-09-20;1;38;9;1035;1586.0;79.28166;5648
5647;2022-09-20;1;38;9;1031;599.71;44.4557601;5647
5645;2022-09-20;1;38;9;1176;1124.0;62.96844;5645
5643;2022-09-21;2;38;9;1070;740.0;49.4094;5643
5635;2022-09-21;2;38;9;1068;663.17;46.696532700000006;5635
5634;2022-09-21;2;38;9;1067;31.0;24.37461;5634
5633;2022-09-21;2;38;9;1151;1472.2;75.263382;5633
5631;2022-09-21;2;38;9;1045;4648.0;187.40088;5631
5624;2022-09-20;1;38;9;1315;4286.0;174.61866;5624
5611;2022-09-22;3;38;9;1091;1458.75;74.7884625;5611
5603;2022-09-21;2;38;9;1213;1193.34;65.4168354;5603
5600;2022-09-19;0;38;9;1076;868.39;53.942850899999996;5600
5596;2022-09-22;3;38;9;1204;4364.0;177.37284;5596
5595;2022-09-22;3;38;9;1065;505.0;41.11155;5595
5589;2022-09-21;2;38;9;1063;633.0;45.63123;5589
5588;2022-09-21;2;38;9;1063;446.0;39.028259999999996;5588
5628;2022-09-21;2;38;9;1102;3021.0;129.95151;5628
5662;2022-09-22;3;38;9;1062;44.39;24.8474109;5662
5689;2022-09-21;2;38;9;1020;275.24;32.9987244;5689
5677;2022-09-21;2;38;9;1187;442.0;38.88702;5677
5673;2022-09-22;3;38;9;1016;20088.0;732.58728;5673
5668;2022-09-21;2;38;9;1165;1590.53;79.4416143;5668
5660;2022-09-20;1;38;9;1053;1315.0;69.71265;5660
5664;2022-09-21;2;38;9;1115;2638.4;116.44190400000001;5664
5690;2022-09-19;0;38;9;1082;2978.25;128.4420075;5690
5657;2022-09-22;3;38;9;1204;6109.5;239.006445;5657
5666;2022-09-19;0;38;9;1064;5336.0;211.69416;5666
5767;2022-09-21;2;38;9;1102;2278.0;103.71618000000001;5767
5756;2022-09-26;0;39;9;1061;1962.52;92.5765812;5756
5751;2022-09-26;0;39;9;1497;817.89;52.159695899999996;5751
5758;2022-09-26;0;39;9;1174;258.0;32.38998;5758
5747;2022-09-21;2;38;9;1186;92.36;26.5412316;5747
5763;2022-09-23;4;38;9;1176;1144.75;63.7011225;5763
5764;2022-09-23;4;38;9;1031;161.9;28.996689;5764
5766;2022-09-23;4;38;9;1089;9828.89;370.3381059;5766
5759;2022-09-26;0;39;9;1179;2894.51;125.48514809999999;5759
5746;2022-09-26;0;39;9;1045;2264.38;103.2352578;5746
5754;2022-09-26;0;39;9;1115;52.0;25.116120000000002;5754
5741;2022-09-20;1;38;9;1350;4033.5;165.702885;5741
5728;2022-09-26;0;39;9;1076;620.0;45.1722;5728
5721;2022-09-26;0;39;9;1213;3672.48;152.9552688;5721
5716;2022-09-21;2;38;9;1371;123.75;27.6496125;5716
5705;2022-09-26;0;39;9;1190;379.5;36.680145;5705
5704;2022-09-26;0;39;9;1123;21.0;24.02151;5704
5702;2022-09-22;3;38;9;1016;56.67;25.2810177;5702
5697;2022-09-26;0;39;9;1084;199.73;30.3324663;5697
5696;2022-09-21;2;38;9;1020;845.0;53.11695;5696
5743;2022-09-20;1;38;9;1315;1772.0;85.84931999999999;5743
5806;2022-09-23;4;38;9;1034;670.0;46.9377;5806
5808;2022-09-27;1;39;9;1035;5204.0;207.03323999999998;5808
5810;2022-09-26;0;39;9;1067;287.5;33.431625;5810
5811;2022-09-26;0;39;9;1068;3865.96;159.7870476;5811
5822;2022-09-27;1;39;9;1315;1905.0;90.54555;5822
5835;2022-09-27;1;39;9;1053;544.0;42.488640000000004;5835
5824;2022-09-27;1;39;9;1236;4915.0;196.82865;5824
5827;2022-09-27;1;39;9;1031;1616.33;80.3526123;5827
5828;2022-09-27;1;39;9;1193;62.72;25.4946432;5828
5804;2022-09-27;1;39;9;1176;460.67;39.546257700000005;5804
5823;2022-09-21;2;38;9;1102;3005.0;129.38655;5823
5803;2022-09-23;4;38;9;1164;90.5;26.475555;5803
5816;2022-09-21;2;38;9;1070;4142.98;169.5686238;5816
5800;2022-09-26;0;39;9;1063;2614.95;115.6138845;5800
5775;2022-09-26;0;39;9;1204;6887.9;266.491749;5775
5777;2022-09-26;0;39;9;1273;110.75;27.1905825;5777
5778;2022-09-26;0;39;9;1213;1663.81;82.0291311;5778
5789;2022-09-23;4;38;9;1074;1981.94;93.26230140000001;5789
5790;2022-09-27;1;39;9;1091;42.26;24.7722006;5790
5779;2022-09-26;0;39;9;1041;3626.0;151.31406;5779
5793;2022-09-26;0;39;9;1056;14.41;23.7888171;5793
5796;2022-09-26;0;39;9;1061;108.0;27.09348;5796
5798;2022-09-26;0;39;9;1115;802.68;51.622630799999996;5798
5799;2022-09-26;0;39;9;1062;519.74;41.6320194;5799
5801;2022-09-26;0;39;9;1063;88.32;26.3985792;5801
5867;2022-09-28;2;39;9;1213;983.0;57.98973;5867
5895;2022-09-22;3;38;9;1133;1122.58;62.9182998;5895
5894;2022-09-22;3;38;9;1001;226.0;31.26006;5894
5884;2022-09-26;0;39;9;1190;2716.33;119.19361229999998;5884
5881;2022-09-26;0;39;9;1126;9197.06;348.0281886;5881
5905;2022-09-27;1;39;9;1313;3749.49;155.6744919;5905
5862;2022-09-26;0;39;9;1056;115.2;27.347711999999998;5862
5858;2022-09-28;2;39;9;1115;357.0;35.885670000000005;5858
5853;2022-09-28;2;39;9;1255;628.0;45.454679999999996;5853
5846;2022-09-27;1;39;9;1236;3240.0;137.6844;5846
5843;2022-09-26;0;39;9;1123;2056.0;95.87736;5843
5842;2022-09-27;1;39;9;1016;1788.81;86.4428811;5842
